Province/Territory,Program Stream,Employer ,Address ,Occupation ,Incorporate Status,Requested LMIAs,Requested Positions
Alberta,    High Wage,Planta Landscape Inc.,"CALGARY, AB T2V 1J3","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,2
Alberta,    High Wage,RAM Exteriors Incorporated,"Medicine Hat, AB T1A 8C1",7291-Roofers and shinglers,Unknown,1,1
Alberta,    High Wage,SBS Carriers Inc.,"Edmonton, AB T6X 0Y5",7511-Transport truck drivers,Unknown,1,3
Alberta,    High Wage,Servegreen Cleaning Services Ltd,"Calgary, AB T2E 7A4",6315-Cleaning supervisors,Unknown,1,7
Alberta,    High Wage,Sunstar Concrete Ltd.,"Edmonton, AB T6W 2W9",7282-Concrete finishers,Unknown,1,2
Alberta,    High Wage,TBR Contracting Ltd.,"Lacombe, AB T4L 2C7",7521-Heavy equipment operators (except crane),Unknown,1,2
Alberta,   Low Wage,11440055 CANADA LTD,"CALGARY, AB T2C 4Y1",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,1249122 Alberta Ltd,"sherwood park, AB T8H 0R9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Alberta,   Low Wage,1595502 Alberta Ltd,"Edmonton, AB T5S 1W6",2225-Landscape and horticulture technicians and specialists,Unknown,1,3
Alberta,   Low Wage,1790445 AB Ltd,"Calgary, AB T2P 3Y6","4161-Natural and applied science policy researchers, consultants and program officers",Unknown,1,1
Alberta,   Low Wage,2050873 Alberta LTD.,"Calgary, AB T2P 0W6",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2088298 Alberta Ltd.,"Calgary, AB T3J 3J8",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,2095311 Alberta Ltd.,"Edmonton, AB T6P 1S8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2136367 Alberta Ltd,"Edson, AB T7E 1C3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2148101 Alberta Ltd.,"Stony Plain, AB T7Z 0H4",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2166030 ALBERTA LTD,"CALGARY, AB T3N 1Z3",6521-Travel counsellors,Unknown,1,1
Alberta,   Low Wage,858471 Alberta Ltd.,"Calgary, AB T2S 1W9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Athabasca Motor Hotel 1972 Ltd.,"Jasper, AB T0E 1E0",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,Athabasca Valley Hotel Enterprises,"Hinton, AB T7V 2A5",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,Belge Cafe Ltd.,"Edmonton, AB T5G 1L2",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,BSW LIQUOR AVIATION LTD.,"CALGARY, AB T2E 5T5",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,Burger Village LLC,"Edmonton, AB T6X 1V8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,CALG CHICKEN FOODS INC,"Edmonton, AB T5S 2X4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Canmore Woodcrafters Ltd.,"Canmore, AB T1W 1L2",7272-Cabinetmakers,Unknown,1,1
Alberta,   Low Wage,Chatters Limited Partnership,"Red Deer County, AB T4S 0K7",6341-Hairstylists and barbers,Unknown,2,6
Alberta,   Low Wage,Eldrick Upholstery & Interiors Ltd,"Edmonton, AB T5N 2C7",6345-Upholsterers,Unknown,1,1
Alberta,   Low Wage,Empire Logistics & Transport Inc.,"Calgary, AB T3J 1R5",7511-Transport truck drivers,Unknown,1,3
Alberta,   Low Wage,Fort Road Bottle Depot,"EDMONTON, AB T5A 5A7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Corporation,1,2
Alberta,   Low Wage,Global Green Foods Ltd.,"Edmonton, AB T6E 5B2",7511-Transport truck drivers,Unknown,1,1
Alberta,   Low Wage,Greater Edmonton Racing Canoe Kayak Club,"Edmonton, AB T5M 3K6",5252-Coaches,Unknown,1,1
Alberta,   Low Wage,HAMBURG CONCRETE CUTTING AND CORING LTD.,"Calgary, AB T2X 2Y3","9414-Concrete, clay and stone forming operators",Unknown,1,2
Alberta,   Low Wage,Homestyle Donair & Subs Ltd.,"Edmonton, AB T6L 5W9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,INCAN BUILDERS INC.,"CALGARY, AB T3H 0Z3",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,INDIAN ACCENT INC,"CALGARY, AB T3H 0Z1",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Mercer’s Fine Food Catering LTD,"Edmonton, AB T5L 0N5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Ngofi Tropical Food Market Limited,"Grande Prairie, AB T8V 1W7",0621-Retail and wholesale trade managers,Unknown,1,2
Alberta,   Low Wage,Peter Hughes Landscape Ltd.,"Calgary, AB T2H 1Y8",2225-Landscape and horticulture technicians and specialists,Unknown,1,1
Alberta,   Low Wage,Staggered Alliance Inc.,"Yellowhead County, AB T7E 3M2",7511-Transport truck drivers,Unknown,1,1
Alberta,   Low Wage,THE WINKIN' OWL PUB & KITCHEN INC.  O/A THE WINKIN' OWL PUB,"CALGARY, AB T2J 6T5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Urban Jiggly Inc.,"Calgary, AB T2H 0K8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,"VISATOCHINA VACATION CO., LTD.","EDMONTON, AB T5T 2E3",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,Wescana Industries Inc.,"Rocky View County, AB T1X 0J9",7237-Welders and related machine operators,Unknown,1,2
Alberta,   Low Wage,White Eagle Homes Ltd,"Edmonton, AB T5Z 3S7",7294-Painters and decorators (except interior decorators),Unknown,1,2
Alberta,   Low Wage,XINQI INVESTMENT LTD,"lethbridge, AB T1K 2R4",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,Yanshan Holding Inc.,"EDMONTON, AB T5M 1W4",1241-Administrative assistants,Unknown,1,1
British Columbia,    High Wage,0905978 bc ltd,"houston, BC V0J 1Z0",1221-Administrative officers,Unknown,1,1
British Columbia,    High Wage,1172806 BC Ltd,"Vancouver, BC V5Y 3A3",0631-Restaurant and food service managers,Unknown,1,1
British Columbia,    High Wage,1250597 B.C. LTD.,"CHILLIWACK, BC V2R 0P9",0621-Retail and wholesale trade managers,Unknown,1,1
British Columbia,    High Wage,786 BENTLEY CONVENIENCE STORE LIMITED,"Surrey, BC V3T 2T8",0621-Retail and wholesale trade managers,Unknown,1,1
British Columbia,    High Wage,A Can Transport Ltd.,"Surrey, BC V3V 4B8",7511-Transport truck drivers,Unknown,1,5
British Columbia,    High Wage,Aarvi Transport Ltd.,"Surrey, BC V3W 1R1",7511-Transport truck drivers,Unknown,1,6
British Columbia,    High Wage,Adanac Transport Ltd,"Surrey, BC V3W 8H6",7511-Transport truck drivers,Unknown,1,2
British Columbia,    High Wage,AGE TRANSPORT LTD.,"ABBOTSFORD, BC V2T 4J1",7511-Transport truck drivers,Unknown,1,2
British Columbia,    High Wage,AMC VILLAGE INSURANCE SERVICES (2019) LTD,"BURNS LAKE, BC V0J 1E0",6231-Insurance agents and brokers,Unknown,1,4
British Columbia,    High Wage,Artron Bioresearch Inc.,"Burnaby, BC V5J 5H6","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
British Columbia,    High Wage,Axis Mountain Technical Inc.,"Terrace, BC V8G 1X6","7302-Contractors and supervisors, heavy equipment operator crews",Unknown,1,1
British Columbia,    High Wage,BC Comfort Air Conditioning Ltd,"Burnaby, BC V5J 5A8",7251-Plumbers,Unknown,1,1
British Columbia,    High Wage,BDS International Trucking Ltd,"Surrey, BC V3W 1A4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,    High Wage,BEST CANADIAN DRYWALL CORP,"DELTA, BC V4C 1L5","7284-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
British Columbia,    High Wage,Canada Minibins.com Ltd.,"Langley, BC V1M 3C6",7511-Transport truck drivers,Unknown,1,2
British Columbia,    High Wage,Canadian Aviation College Corporation,"Pitt Meadows, BC V3Y 0C6",1311-Accounting technicians and bookkeepers,Unknown,1,1
British Columbia,    High Wage,Can-Best Tire Services Ltd.,"Abbotsford, BC V2T 6H6",7312-Heavy-duty equipment mechanics,Unknown,1,1
British Columbia,    High Wage,Carola's Magic Clean Ltd,"Whistler, BC V8E 0S1",6315-Cleaning supervisors,Unknown,1,1
British Columbia,    High Wage,CBM Press Ltd.,"Vancouver, BC V6B 4W4",2174-Computer programmers and interactive media developers,Unknown,1,1
British Columbia,    High Wage,Central Paving Ltd.,"ABBOTSFORD, BC V2T 5R6",7511-Transport truck drivers,Unknown,1,1
British Columbia,    High Wage,Centrum Home Comfort Inc,"Port Moody, BC V3H 1P1",7313-Refrigeration and air conditioning mechanics,Unknown,1,1
British Columbia,    High Wage,DEEPEARTH FARM LTD.,"Lindell Beach, BC V2R 4X5","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
British Columbia,    High Wage,DISTINCT CRIBBING & FRAMING INC.,"kelowna, BC V1Y 6M4",7271-Carpenters,Unknown,1,4
British Columbia,    High Wage,FAS ENTERPRISES LTD,"DELTA, BC V4M 2T4",7511-Transport truck drivers,Unknown,1,4
British Columbia,    High Wage,Fortified Exterior Coating Systems Inc.,"Kamloops, BC V2C 1M8","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
British Columbia,    High Wage,FRONTIER JANITORIAL SERVICES LTD.,"Vancouver, BC V6S 1H9",6315-Cleaning supervisors,Unknown,1,2
British Columbia,    High Wage,Fukuya Enterprise Company Ltd,"Vancouver, BC V6G 2M7",0631-Restaurant and food service managers,Unknown,1,1
British Columbia,    High Wage,G & J Helpful Home Services INC,"North Vancouver, BC V7P 1N1","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
British Columbia,    High Wage,GD Fitness Inc,"Nanaimo, BC V9R 6L1","0513-Recreation, sports and fitness program and service directors",Unknown,1,1
British Columbia,    High Wage,GUD GROUP HOLDINGS (CANADA) LTD.,"Vancouver, BC V6C 0A6","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
British Columbia,    High Wage,H.N.G. Masonary Ltd.,"Surrey, BC V3W 4N3",7281-Bricklayers,Corporation,1,2
British Columbia,    High Wage,Highdeal Solutions Inc.,"Pitt Meadows, BC V3Y 0G4",1225-Purchasing agents and officers,Unknown,1,1
British Columbia,    High Wage,HMS Painting Ltd.,"Surrey, BC V3W 7J9","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
British Columbia,    High Wage,JJ Gill Drywall Ltd.,"Surrey, BC V3R 3W6","7284-Plasterers, drywall installers and finishers and lathers",Unknown,1,3
British Columbia,    High Wage,Kamal Constructions Ltd.,"Surrey, BC V3W 2X3",7271-Carpenters,Unknown,1,1
British Columbia,    High Wage,KHAGHAN RESTAURANT LTD.,"Vancouver, BC V6G 2L9","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
British Columbia,    High Wage,KHAGHAN RESTAURANT LTD.,"Vancouver, BC V6G 2L9",1221-Administrative officers,Unknown,1,1
British Columbia,    High Wage,Lindsay Enterprises Inc.,"Terrace, BC V8G 1K8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,2
British Columbia,    High Wage,M.D.E BODY CRAFTERS INC,"North Vancouver, BC V7P 1S3",3232-Practitioners of natural healing,Unknown,1,1
British Columbia,    High Wage,Mario&Valentino Automotive European Solutions INC,"VANCOVUER, BC V5R 5E6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
British Columbia,    High Wage,MITRUX SERVICES LTD,"ABBOTSFORD, BC V2T 6J8",7511-Transport truck drivers,Unknown,1,5
British Columbia,    High Wage,New West Collision Inc,"Coquitlam, BC V3K 1C4",1225-Purchasing agents and officers,Unknown,1,1
British Columbia,    High Wage,Oakridge Environmental Engineering Inc.,"Dawson Creek, BC V1G 1N7",2121-Biologists and related scientists,Unknown,1,1
British Columbia,    High Wage,Peak Janitorial Inc.,"Coquitlam, BC V3K 7A1",6315-Cleaning supervisors,Unknown,1,1
British Columbia,    High Wage,Pho Goodness Vietnamese Restaurant LTD,"Vancouver, BC V6E 1N2",0631-Restaurant and food service managers,Unknown,1,1
British Columbia,    High Wage,QVAL AND QCARE SPECIALISTS & RESOURCES INC.,"Vancouver, BC V6C 1H2","0013-Senior managers - financial, communications and other business services",Unknown,1,1
British Columbia,    High Wage,Repel Security Systems Ltd.,"Vancouver, BC V5P 3Y9","0124-Advertising, marketing and public relations managers",Unknown,1,1
British Columbia,    High Wage,Richmond Steel Recycling Ltd,"Richmond, BC V6V 1V8",7511-Transport truck drivers,Unknown,1,3
British Columbia,    High Wage,Royal Z Logistic Inc,"Burnaby, BC V5J 4N2",7511-Transport truck drivers,Unknown,1,4
British Columbia,    High Wage,RYCEL ENTERPRISES LTD.,"West Vancouver, BC V7S 3J7",2261-Non-destructive testers and inspection technicians,Unknown,1,1
British Columbia,    High Wage,Starmax Transport Ltd.,"SURREY, BC V3S 7Y8",7511-Transport truck drivers,Unknown,1,6
British Columbia,    High Wage,STONES 4 U MASONRY LTD.,"RICHMOND, BC V7A 3B6",7281-Bricklayers,Unknown,1,1
British Columbia,    High Wage,Swenam Academy Corporation,"Burnaby, BC V5C 6C6",0421-Administrators - post-secondary education and vocational training,Unknown,1,1
British Columbia,    High Wage,Thankslord Trucking Ltd.,"Surrey, BC V3W 0K3",7511-Transport truck drivers,Unknown,1,2
British Columbia,    High Wage,The Bombay Restaurant 2001 Ltd.,"Port Coquitlam, BC V3B 6P2",6321-Chefs,Unknown,1,1
British Columbia,    High Wage,The Capital Media Company Inc.,"Vancouver, BC V5Y 1L4","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
British Columbia,    High Wage,Virtuous Truck Lines Ltd,"Surrey, BC V3S 7Y7",7511-Transport truck drivers,Unknown,1,2
British Columbia,   Low Wage,0829882 BC Ltd,"Vancouver, BC V6K 2H3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,0845772 BC Ltd.,"Burnaby, BC V5J 0A3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,1189789 BC Ltd,"Burnaby, BC V5J 4J3",6341-Hairstylists and barbers,Unknown,1,1
British Columbia,   Low Wage,1191149 BC Ltd,"merritt, BC V1K 1R2",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,1191149 BC Ltd,"merritt, BC V1K 1R2",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,1220915 BC Ltd.,"Whistler, BC V0N 1B4",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,1271466 B.C. LTD,"Prince George, BC V2N 5E8",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,1285760BC LTD,"VICTORIA, BC V8W 2G7",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,1288618 B.C. LTD,"Hope, BC V0X 1L4",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,1M Branches Trading Ltd.,"Richmond, BC V6V 0B7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
British Columbia,   Low Wage,786 B.C. Development Ltd.,"Surrey, BC V3R 6W1",7271-Carpenters,Unknown,1,1
British Columbia,   Low Wage,Aim Cedar Works Ltd,"Burnaby, BC V5B 3A9",9533-Other wood products assemblers and inspectors,Unknown,1,1
British Columbia,   Low Wage,Aqua Proofing Inc,"Port Coquitlam, BC V3B 4E4",7291-Roofers and shinglers,Unknown,1,1
British Columbia,   Low Wage,Bear Country Property Management (2018) Ltd,"Sun Peaks, BC V0E 5N0",0632-Accommodation service managers,Unknown,1,1
British Columbia,   Low Wage,Beruschi Enterprises Ltd.,"Revelstoke, BC V0E 2S0",6525-Hotel front desk clerks,Unknown,1,1
British Columbia,   Low Wage,CENTRAL CEDAR LTD.,"Surrey, BC V3S 6K4","9614-Labourers in wood, pulp and paper processing",Unknown,1,2
British Columbia,   Low Wage,Coastal Culture Sports Inc,"Whistler, BC V8E 0B6",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,Day and Night Labour Supply Ltd.,"Surrey, BC V3W 0S9",8431-General farm workers,Unknown,1,1
British Columbia,   Low Wage,Dhatt Restaurants Ltd,"Richmond, BC V6X 0A8",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Earl’s Cafe Fish LTD,"Vancouver, BC V6J 1W9",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Fuji Noodle Restaurant Ltd.,"Port Coquitlam, BC V3C 2A5",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Greenland Construction and Landscaping,"Burnaby, BC V5E 3B4",2225-Landscape and horticulture technicians and specialists,Unknown,1,2
British Columbia,   Low Wage,Homestead Inn & Suites Ltd.,"Vanderhoof, BC V0J 3A0",6322-Cooks,Unknown,1,3
British Columbia,   Low Wage,Immanuel Veterinary Inc.,"Surrey, BC V3S 9A5",3213-Animal health technologists and veterinary technicians,Unknown,1,1
British Columbia,   Low Wage,ISHWAR KITCHEN LTD.,"Vancouver, BC V5W 2Y9",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Joiser Wood Products Inc,"Quesnel, BC V2J 3V9","9614-Labourers in wood, pulp and paper processing",Corporation,1,2
British Columbia,   Low Wage,Kaintura Indian Cuisine Ltd.,"Surrey, BC V4N 2L6",6322-Cooks,Unknown,1,2
British Columbia,   Low Wage,Kathmandu Bar & Grill Inc.,"Surrey, BC V3V 4B8",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,KATZIE PHARMACY INCORPORATED,"Pitt Meadows, BC V3Y 2G1",0621-Retail and wholesale trade managers,Unknown,1,1
British Columbia,   Low Wage,KO&LEE HOLDINGS LTD,"Radium Hot Springs, BC V0A 1M0",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,KO&LEE HOLDINGS LTD,"Radium Hot Springs, BC V0A 1M0","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
British Columbia,   Low Wage,Le Coq Frit Cafe Ltd.,"Vancouver, BC V6J 1Y9",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,LEAP CHILDCARE,"Surrey, BC V4N 1A6",4214-Early childhood educators and assistants,Unknown,1,1
British Columbia,   Low Wage,Mad Pizza Company Inc.,"Vancouver, BC V6S 2E9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
British Columbia,   Low Wage,Marwick Marketing Inc,"Vancouver, BC V6G 2Z6",1221-Administrative officers,Co-operative,1,1
British Columbia,   Low Wage,MOL Solutions Group Ltd.,"North Vancouver, BC V7G 1N3",7611-Construction trades helpers and labourers,Unknown,1,1
British Columbia,   Low Wage,NAAN HUT BAKERY LTD.,"North Vancouver, BC V7M 2H8",6332-Bakers,Unknown,1,1
British Columbia,   Low Wage,Odyssey International Exports (2004) Ltd,"new westminster, BC V3L 5H4","6342-Tailors, dressmakers, furriers and milliners",Unknown,1,1
British Columbia,   Low Wage,Old Victoria Water Company Inc,"Saanichton, BC V8M 2A6",7452-Material handlers,Unknown,1,1
British Columbia,   Low Wage,P&S Frozen Foods Ltd.,"Vancouver, BC V5X 2V9","9461-Process control and machine operators, food, beverage and associated products processing",Unknown,1,1
British Columbia,   Low Wage,Raven Roofing Ltd.,"Surrey, BC V3Z 1A7",7611-Construction trades helpers and labourers,Unknown,1,7
British Columbia,   Low Wage,Red Star Seafoods Ltd,"Victoria, BC V8X 2C7",9618-Labourers in fish and seafood processing,Unknown,1,1
British Columbia,   Low Wage,Reynolds Restaurant Ltd.,"Lillooet, BC V0K 1V0",6322-Cooks,Unknown,1,1
British Columbia,   Low Wage,Rodika Goreea Designs Ltd,"Vancouver, BC V5P 1V6","6342-Tailors, dressmakers, furriers and milliners",Unknown,1,1
British Columbia,   Low Wage,Rose Valley Veterinary Hospital 2010 Inc.,"West Kelowna, BC V1Z 2V2",3213-Animal health technologists and veterinary technicians,Corporation,1,1
British Columbia,   Low Wage,SHANDIEZ PERSIAN RESTAURANT,"North Vancouver, BC V7P 1R7",6321-Chefs,Unknown,1,1
British Columbia,   Low Wage,Sixteen Nine Enterprises Inc.,"Surrey, BC V3T 2W1",6211-Retail sales supervisors,Unknown,1,1
British Columbia,   Low Wage,Southgate Fabrication LTD.,"Terrace, BC V8G 4R9",6311-Food service supervisors,Unknown,1,1
British Columbia,   Low Wage,Summit Painting Inc.,"Port Coquitlam, BC V3C 5E2",1241-Administrative assistants,Unknown,1,1
British Columbia,   Low Wage,Valkyrie Enterprises Ltd,"White Rock, BC V4B 3X7",1525-Dispatchers,Unknown,1,1
British Columbia,   Low Wage,Voce Enterprises Ltd.,"Vancouver, BC V5L 1V8",6411-Sales and account representatives - wholesale trade (non-technical),Unknown,1,1
British Columbia,  Primary Agriculture,Gobind Farms Inc,"Saanichton, BC V8M 1W1",8431-General farm workers,Unknown,1,12
British Columbia, Global Talent Stream,AYN IMMIGRATION SERVICES LTD.,"SURREY, BC V3W 6L8",2171-Information systems analysts and consultants,Unknown,1,1
Yukon,    High Wage,PATRICK REECE SERVICES LIMITED,"Whitehorse, YT Y1A 1R8",0213-Computer and information systems managers,Unknown,1,1
Northwest Territories,    High Wage,Great Slave Helicopters 2018 Ltd.,"Yellowknife, NT X1A 3T2","2271-Air pilots, flight engineers and flying instructors",Unknown,1,2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage," Moxie Pictures, Inc.","Beverly Hills CA, 90211","5131-Producers, directors, choreographers and related occupations",Sole Proprietorship,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,A Fresh Face in Hell,"Seattle, 98122","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Anonymous Content LLC,"Culver City CA, 90232","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Bob Industries LLC,"Santa Monica, 90401","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Bullitt, LLC","Hollywood, 90028","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Community Films Inc. dba Community Films,"Los Angeles, 90010","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Frozen Man Inc.,"New York, 10011","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Girl Culture,"Marins Del Rey CA, 90292","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Hungry Man,"New York, 10011","5131-Producers, directors, choreographers and related occupations",Incorporated,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Iconoclast Content, Inc.","Los Angeles, 90004","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Mirada LLC,"Los Angeles, 90028","5131-Producers, directors, choreographers and related occupations",Sole Proprietorship,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Park Pictures, LLC","New York, 10010","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Radical Media LLC,"New York, 10014","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Rattling Stick,"El Segundo, 90245","5131-Producers, directors, choreographers and related occupations",Incorporated,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Reset Content, LLC dba Reset","Santa Monica, 90404","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Sanctuary Content, Inc.","Los Angeles, 90034","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"Smuggler, Inc.","Los Angeles, 90038","5131-Producers, directors, choreographers and related occupations",Corporation,2,2
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,"The Corner Shop, Inc.","Los Angeles, 90025","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Thinking Machine Films,"Atladena, 91001","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
